ticker,appreciation,10bagger,table,permaticker,name,exchange,isdelisted,category,cusips,siccode,sicsector,sicindustry,famasector,famaindustry,sector,industry,scalemarketcap,scalerevenue,relatedtickers,currency,location,lastupdated,firstadded,firstpricedate,lastpricedate,firstquarter,lastquarter,secfilings,companysite
SNSTA,3.2610526315789468,False,SEP,123073,Hpt Sn Holding Inc,NASDAQ,Y,Domestic,835438409,7011.0,Services,Hotels & Motels,,Restaraunts Hotels Motels,Consumer Cyclical,Resorts & Casinos,2 - Micro,2 - Micro,,USD,Massachusetts; U.S.A,2019-07-05,2017-09-05,1986-01-01,2012-01-27,1996-12-31,2011-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000091741,
SNTO,1.0,False,SEP,123477,Sento Corp,NASDAQ,Y,Domestic,816918205 816918106,7373.0,Services,Services-Computer Integrated Systems Design,,Computers,Technology,Information Technology Services,2 - Micro,2 - Micro,,USD,Utah; U.S.A,2019-07-11,2017-08-18,1996-09-16,2011-04-25,1996-12-31,2006-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000004317,
SNTS,23.328467153284674,True,SEP,195590,Santarus Inc,NASDAQ,Y,Domestic,802817304,2834.0,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,3 - Small,,USD,California; U.S.A,2018-06-13,2014-10-31,2004-04-01,2013-12-31,2003-03-31,2013-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001172480,
SNV,1.5988832014890648,False,SEP,199867,Synovus Financial Corp,NYSE,N,Domestic Primary,87161C501 87161C105 87161C204,6021.0,Finance Insurance And Real Estate,National Commercial Banks,,Banking,Financial Services,Banks - Regional,5 - Large,4 - Mid,SNV-PD SNV-PC SNV-PE,USD,Georgia; U.S.A,2020-01-14,2015-09-02,1990-01-12,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000018349,http://www.synovus.com
SNWL,2.582022471910112,False,SEP,187188,Sonicwall Inc,NASDAQ,Y,Domestic,835470105,7389.0,Services,Services-Business Services Nec,,Business Services,Industrials,Specialty Business Services,3 - Small,2 - Micro,,USD,California; U.S.A,2019-06-28,2015-11-26,1999-11-11,2010-07-22,1997-12-31,2010-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001093885,
SNX,6.7270803949224245,False,SEP,195549,Synnex Corp,NYSE,N,Domestic,87162W100,5045.0,Wholesale Trade,Wholesale-Computers & Peripheral Equipment & Software,,Wholesale,Technology,Information Technology Services,4 - Mid,5 - Large,,USD,California; U.S.A,2020-01-14,2014-10-24,2003-11-25,2020-01-14,2001-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001177394,http://www.synnexcorp.com
SNY,1.7398821218074658,False,SEP,166742,Sanofi,NYSE,N,ADR Primary,80105N105 053561106,2834.0,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,Healthcare,Drug Manufacturers - Major,5 - Large,5 - Large,GCVRZ,USD,France,2020-01-14,2015-12-30,2002-07-01,2020-01-14,2000-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001121404,http://www.sanofi.com
SO,1.7353928811282742,False,SEP,199337,Southern Co,NYSE,N,Domestic Primary,842587107,4911.0,Transportation Communications Electric Gas And Sanitary Service,Electric Services,,Utilities,Utilities,Utilities - Regulated Electric,5 - Large,5 - Large,SOJA SOJB SOJC SOLN SOJD,USD,Georgia; U.S.A,2020-01-14,2014-12-09,1986-01-01,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000092122,http://www.southerncompany.com
SOA,9.032467532467534,False,SEP,188198,Solutia Inc,NYSE,Y,Domestic,834376501,2800.0,Manufacturing,Chemicals & Allied Products,,Chemicals,Basic Materials,Specialty Chemicals,4 - Mid,4 - Mid,,USD,Missouri; U.S.A,2019-06-15,2015-06-24,2008-03-03,2012-07-02,2008-06-30,2012-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001043382,
SOAP,0.011527377521613832,False,SEP,123230,Soapstone Networks Inc,NASDAQ,Y,Domestic,833570104 05367L802 05367L109,7372.0,Services,Services-Prepackaged Software,,Business Services,Technology,Software - Application,3 - Small,2 - Micro,AVCI,USD,Massachusetts; U.S.A,2019-07-04,2017-08-30,2000-07-28,2011-11-17,1998-12-31,2009-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001094895,
SOCB,4.634710743801653,False,SEP,196374,Southcoast Financial Corp,NASDAQ,Y,Domestic,84129R100,6022.0,Finance Insurance And Real Estate,State Commercial Banks,,Banking,Financial Services,Banks - Regional,2 - Micro,1 - Nano,,USD,South Carolina; U.S.A,2019-07-16,2015-01-05,1999-04-26,2016-06-16,1998-12-31,2016-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001083689,
SODA,5.956882255389719,False,SEP,166069,SodaStream International Ltd,NASDAQ,Y,ADR,M9068E105,3630.0,Manufacturing,Household Appliances,,Consumer Goods,Consumer Cyclical,Home Furnishings & Fixtures,4 - Mid,3 - Small,,USD,Israel,2018-12-04,2016-01-19,2010-11-03,2018-12-04,2008-12-31,2017-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001502916,
SOFO,0.2087114337568058,False,SEP,196928,Sonic Foundry Inc,OTC,N,Domestic,83545R207 83545R108,3663.0,Manufacturing,Radio & Tv Broadcasting & Communications Equipment,,Electronic Equipment,Technology,Software - Application,3 - Small,1 - Nano,,USD,Wisconsin; U.S.A,2020-01-14,2014-12-18,1998-06-01,2020-01-14,1997-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001029744,http://www.sonicfoundry.com
SOFT,0.1875,False,SEP,199008,Softech Inc,OTC,N,Domestic,834021107 834021206,7373.0,Services,Services-Computer Integrated Systems Design,,Computers,Technology,Information Technology Services,1 - Nano,1 - Nano,,USD,Massachusetts; U.S.A,2020-01-14,2016-04-18,1986-01-01,2020-01-13,1997-03-31,2016-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000354260,http://www.softech.com
SOHL,0.03333333333333333,False,SEP,194826,Southern Trust Securities Holding Corp,OTC,Y,Domestic,844024109,6200.0,Finance Insurance And Real Estate,Security & Commodity Brokers Dealers Exchanges & Services,,Trading,Financial Services,Asset Management,1 - Nano,1 - Nano,,USD,Florida; U.S.A,2018-06-13,2015-06-06,2010-11-09,2015-09-22,2006-12-31,2013-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001326250,
SOHO,7.566666666666666,False,SEP,195036,Sotherly Hotels Inc,NASDAQ,N,Domestic Primary,83600C103 55302L102,6798.0,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,Real Estate,REIT - Hotel & Motel,2 - Micro,2 - Micro,MDH SOHOB SOHOO SOHOK SOHOL SOHON,USD,Virginia; U.S.A,2020-01-14,2015-01-30,2004-12-17,2020-01-14,2006-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001301236,http://www.sotherlyhotels.com
SOHU,0.3752829334540516,False,SEP,196113,Sohucom Ltd,NASDAQ,N,ADR,83408W103 83410S108,7374.0,Services,Services-Computer Processing & Data Preparation,,Business Services,Technology,Internet Content & Information,4 - Mid,3 - Small,,USD,China,2020-01-14,2014-12-18,2000-07-12,2020-01-14,1997-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001734107,http://www.sohu.com
SOL,0.1530316742081448,False,SEP,189041,ReneSola Ltd,NYSE,N,ADR,75971T103 75971T301,3674.0,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment,Technology,Solar,3 - Small,3 - Small,,USD,China,2020-01-14,2016-01-19,2008-01-29,2020-01-14,2005-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001417892,http://www.renesolapower.com
SOLVY,0.8585937499999999,False,SEP,113552,Solvay S A,OTC,N,ADR,834437303,,,,,,,None,,,,USD,Belgium,2020-01-14,2018-11-11,2011-04-06,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000930826,http://www.solvay.com
SOMH,2.063953488372093,False,SEP,122747,Somerset Hills Bancorp,NASDAQ,Y,Domestic,834728107,6022.0,Finance Insurance And Real Estate,State Commercial Banks,,Banking,Financial Services,Banks - Regional,2 - Micro,1 - Nano,,USD,New Jersey; U.S.A,2018-10-17,2017-09-11,1999-02-22,2013-05-30,2001-09-30,2013-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001189396,
SOMLY,2.6414628119594763,False,SEP,114534,Secom Co Ltd,OTC,N,ADR,813113206,,,,,,,None,,,,USD,New York; U.S.A,2020-01-14,2018-10-06,2006-01-27,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001446425,http://www.secom.co.jp
SOMMY,0.9344,False,SEP,114341,Sumitomo Chemical Co Ltd,OTC,N,ADR,865612105,,,,,,,None,,,,USD,Japan,2020-01-14,2018-10-10,2010-04-06,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001409236,http://www.sumitomo-chem.co.jp
SOMX,1.0416666666666667,False,SEP,187970,Somaxon Pharmaceuticals Inc,NASDAQ,Y,Domestic,834453102 834453201,2834.0,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,1 - Nano,,USD,California; U.S.A,2018-06-13,2015-07-01,2005-12-15,2013-03-06,2004-12-31,2012-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001339455,
SON,3.4050913115661317,False,SEP,199343,Sonoco Products Co,NYSE,N,Domestic,835495102,2650.0,Manufacturing,Paperboard Containers & Boxes,,Shipping Containers,Consumer Cyclical,Packaging & Containers,4 - Mid,4 - Mid,,USD,South Carolina; U.S.A,2020-01-14,2014-09-30,1986-01-01,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000091767,http://www.sonoco.com
SONA,3.170995670995671,False,SEP,194842,Southern National Bancorp of Virginia Inc,NASDAQ,N,Domestic,843395104,6022.0,Finance Insurance And Real Estate,State Commercial Banks,,Banking,Financial Services,Banks - Regional,3 - Small,2 - Micro,,USD,Virginia; U.S.A,2020-01-14,2015-01-02,2006-11-01,2020-01-14,2005-06-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001325670,http://www.sonabank.com
SONC,5.158956109134046,False,SEP,197982,Sonic Corp,NASDAQ,Y,Domestic,835451105,5812.0,Retail Trade,Retail-Eating  Places,,Restaraunts Hotels Motels,Consumer Cyclical,Restaurants,4 - Mid,3 - Small,,USD,Oklahoma; U.S.A,2018-12-07,2015-01-02,1991-02-28,2018-12-07,1996-12-31,2018-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000868611,
SONE,1.9441340782122905,False,SEP,185592,S1 Corp,NASDAQ,Y,Domestic,78463B101 814279105,7370.0,Services,Services-Computer Programming Data Processing Etc.,,Business Services,Technology,Internet Content & Information,4 - Mid,3 - Small,,USD,Georgia; U.S.A,2019-06-24,2015-07-09,1996-05-23,2012-02-10,1997-09-30,2011-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001063254,
SONO1,3.132830626450116,False,SEP,188694,Sonosite Inc,NASDAQ,Y,Domestic,83568G104,3841.0,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,Healthcare,Medical Devices,3 - Small,3 - Small,SONO,USD,Washington; U.S.A,2018-09-21,2015-06-22,1998-04-08,2012-03-29,1996-12-31,2011-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001055355,
SONVF,4.317582417582417,False,SEP,114324,Sonova Holding AG,OTC,N,ADR,83569C102,,,,,,,None,,,,USD,New York; U.S.A,2020-01-14,2018-10-10,2007-09-21,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001450681,http://www.sonova.com
SOQDF,0.02626459143968872,False,SEP,123647,Sonde Resources Corp,NYSEMKT,Y,Canadian,835426107 835426206 136644101,1311.0,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,Energy,Oil & Gas E&P,3 - Small,2 - Micro,SOQ,USD,Alberta; Canada,2018-06-13,2017-07-21,2000-03-08,2014-11-14,2001-12-31,2013-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001177470,
SORCQ,0.16666666666666669,False,SEP,123305,Source Interlink Companies Inc,NASDAQ,Y,Domestic,836151209,7331.0,Services,Services-Direct Mail Advertising Services,,Business Services,Consumer Cyclical,Advertising Agencies,3 - Small,4 - Mid,SORC,USD,Florida; U.S.A,2019-04-25,2017-08-24,1996-02-14,2009-06-23,1997-03-31,2008-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000943605,
SORL,2.2153846153846155,False,SEP,198884,SORL Auto Parts Inc,NASDAQ,N,Domestic,78461U101 292511805,3714.0,Manufacturing,Motor Vehicle Parts & Accessories,,Automobiles and Trucks,Consumer Cyclical,Auto Parts,2 - Micro,3 - Small,,USD,China,2020-01-14,2015-01-28,2005-11-10,2020-01-14,2003-06-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000714284,http://www.sorl.cn
SOTK,4.88,False,SEP,198388,Sono Tek Corp,OTC,N,Domestic,835483108,3690.0,Manufacturing,Miscellaneous Electrical Machinery Equipment & Supplies,,Electrical Equipment,Industrials,Electrical Equipment & Parts,1 - Nano,1 - Nano,,USD,New York; U.S.A,2020-01-14,2015-09-03,1999-04-26,2020-01-14,2000-06-30,2019-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000806172,http://www.sono-tek.com
SOUP,0.0008888888888888887,False,SEP,124198,Soupman Inc,OTC,Y,Domestic,836119107 702848102,5960.0,Retail Trade,Retail-Nonstore Retailers,,Retail,Energy,Oil & Gas Midstream,2 - Micro,1 - Nano,SOUPQ,USD,New York; U.S.A,2018-10-19,2017-05-03,2011-02-01,2017-06-23,2010-03-31,2017-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001475273,
SP,2.1718650541056648,False,SEP,196612,SP Plus Corp,NASDAQ,N,Domestic,78469C103 853790103,7510.0,Services,Services-Auto Rental & Leasing (No Drivers),,Personal Services,Industrials,Specialty Business Services,3 - Small,3 - Small,STAN,USD,Illinois; U.S.A,2020-01-14,2015-01-20,2004-06-02,2020-01-14,2002-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001059262,http://www.spplus.com
SPA,11.56875,True,SEP,199331,Sparton Corp,NYSE,Y,Domestic,847235108,3672.0,Manufacturing,Printed Circuit Boards,,Electronic Equipment,Technology,Electronic Components,2 - Micro,3 - Small,,USD,Illinois; U.S.A,2019-03-04,2014-10-11,1986-01-01,2019-03-04,1996-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000092679,
SPAN,3.7628607277289836,False,SEP,198848,Span America Medical Systems Inc,NASDAQ,Y,Domestic,846396109,3842.0,Manufacturing,Orthopedic Prosthetic & Surgical Appliances & Supplies,,Medical Equipment,Healthcare,Medical Devices,2 - Micro,2 - Micro,,USD,South Carolina; U.S.A,2018-10-16,2014-12-03,1990-03-26,2017-06-16,1996-12-31,2017-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000718924,
SPAR,3.2109090909090914,False,SEP,198699,Spartan Motors Inc,NASDAQ,N,Domestic,846819100,3711.0,Manufacturing,Motor Vehicles & Passenger Car Bodies,,Automobiles and Trucks,Industrials,Farm & Heavy Construction Machinery,3 - Small,3 - Small,,USD,Michigan; U.S.A,2020-01-14,2014-10-13,1990-03-26,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000743238,http://www.spartanmotors.com
SPB,1.4528577111788887,False,SEP,124758,Spectrum Brands Holdings Inc,NYSE,N,Domestic,84790A105 40434J100 41146A106,3690.0,Manufacturing,Miscellaneous Electrical Machinery Equipment & Supplies,,Electrical Equipment,Consumer Defensive,Household & Personal Products,4 - Mid,4 - Mid,ZAP HRG,USD,Wisconsin; U.S.A,2020-01-14,2016-10-27,1986-01-01,2020-01-14,2010-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000109177,http://www.spectrumbrands.com
SPB1,3.95,False,SEP,192976,Spectrum Brands Holdings Inc,NYSE,Y,Domestic,84763R101,3690.0,Manufacturing,Miscellaneous Electrical Machinery Equipment & Supplies,,Electrical Equipment,Consumer Defensive,Household & Personal Products,4 - Mid,4 - Mid,SPB,USD,Wisconsin; U.S.A,2018-07-17,2015-03-30,2009-09-02,2018-07-13,2009-09-30,2018-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001487730,
SPBC,3.095744680851064,False,SEP,192859,SP Bancorp Inc,NASDAQ,Y,Domestic,78468K106,6035.0,Finance Insurance And Real Estate,Savings Institution Federally Chartered,,Banking,Financial Services,Banks - Regional,1 - Nano,1 - Nano,,USD,Texas; U.S.A,2018-10-16,2014-12-18,2010-11-01,2014-10-15,2008-12-31,2014-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001493182,
SPCB,1.1932773109243695,False,SEP,189648,SuperCom Ltd,NASDAQ,N,ADR,M87095119 M9763P108 M87095101,3674.0,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment,Industrials,Security & Protection Services,2 - Micro,1 - Nano,VUNCF,USD,Israel,2020-01-14,2016-02-17,2005-02-17,2020-01-14,2001-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001291855,http://www.supercom.com
SPCBQ,0.14285714285714285,False,SEP,196935,Spectrum Brands Inc,NYSE,Y,Domestic,755081106 84762L105 84762L204,3690.0,Manufacturing,Miscellaneous Electrical Machinery Equipment & Supplies,,Electrical Equipment,Industrials,Electrical Equipment & Parts,4 - Mid,4 - Mid,ROV SPB SPEB,USD,Wisconsin; U.S.A,2018-10-21,2015-11-30,1997-11-24,2009-08-28,1996-06-30,2009-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001028985,
SPCHB,2.033333333333333,False,SEP,197720,Sport Chalet Inc,NASDAQ,Y,Domestic,849163209 849163308 849163100,5940.0,Retail Trade,Retail-Miscellaneous Shopping Goods Stores,,Retail,Consumer Cyclical,Specialty Retail,2 - Micro,3 - Small,SPCH SPCHA,USD,California; U.S.A,2019-06-18,2014-12-18,1992-11-19,2014-08-18,1996-12-31,2014-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000892907,
SPCO,1.4480874316939891,False,SEP,120567,Stephan Co,NYSEMKT,Y,Domestic,858603103,2844.0,Manufacturing,Perfumes Cosmetics & Other Toilet Preparations,,Consumer Goods,Consumer Defensive,Household & Personal Products,2 - Micro,1 - Nano,TSC,USD,Florida; U.S.A,2018-09-21,2018-02-11,1990-04-02,2009-12-28,1996-12-31,2009-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000094056,
SPDC,0.002529761904761905,False,SEP,124503,Speed Commerce Inc,OTC,N,Domestic,84764T106 639208107 84764T304,5045.0,Wholesale Trade,Wholesale-Computers & Peripheral Equipment & Software,,Wholesale,Technology,Electronics & Computer Distribution,3 - Small,3 - Small,NAVR SPDCD,USD,Texas; U.S.A,2020-01-14,2016-11-24,1993-12-16,2020-01-13,1996-12-31,2015-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000911650,http://www.speedcommerce.com
SPEC,3.8260038240917775,False,SEP,186628,Spectrum Control Inc,NASDAQ,Y,Domestic,847615101,3679.0,Manufacturing,Electronic Components Nec,,Electronic Equipment,Technology,Electronic Components,2 - Micro,2 - Micro,,USD,Pennsylvania; U.S.A,2018-11-13,2015-07-04,1986-01-01,2011-06-01,1997-03-31,2011-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000092769,
SPEX,0.0005206619891441706,False,SEP,124746,Spherix Inc,NASDAQ,N,Domestic,84842R304 84842R403 84842R502,6794.0,Finance Insurance And Real Estate,Patent Owners & Lessors,,Trading,Healthcare,Drug Manufacturers - Specialty & Generic,2 - Micro,1 - Nano,,USD,New York; U.S.A,2020-01-14,2016-10-31,1986-01-01,2020-01-14,1997-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000012239,http://www.spherix.com
SPG,6.081775700934579,False,SEP,196561,Simon Property Group Inc,NYSE,N,Domestic Primary,828806109 828806802,6798.0,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,Real Estate,REIT - Retail,5 - Large,4 - Mid,,USD,Indiana; U.S.A,2020-01-14,2014-12-19,1993-12-14,2020-01-14,1997-09-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001063761,http://www.simon.com
SPGI,11.72980501392758,True,SEP,199551,S&P Global Inc,NYSE,N,Domestic,78409V104 580645109,7320.0,Services,Services-Consumer Credit Reporting Collection Agencies,,Business Services,Financial Services,Financial Data & Stock Exchanges,5 - Large,4 - Mid,MHP MHFI,USD,New York; U.S.A,2020-01-14,2014-11-25,1986-01-01,2020-01-14,1992-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000064040,http://www.spglobal.com
SPGZ,1.9545454545454544,False,SEP,197687,Spectrum Group International Inc,NASDAQ,Y,Domestic,29605W107 563823103 84763M102,5094.0,Wholesale Trade,Wholesale-Jewelry Watches Precious Stones & Metals,,Wholesale,Financial Services,Capital Markets,2 - Micro,4 - Mid,ESCL,USD,California; U.S.A,2019-05-13,2015-09-21,1993-05-20,2015-09-18,2007-09-30,2013-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000895516,
SPH,0.6707572583058965,False,SEP,197138,Suburban Propane Partners Lp,NYSE,N,Domestic,864482104,5900.0,Retail Trade,Retail-Miscellaneous Retail,,Retail,Utilities,Utilities - Regulated Gas,4 - Mid,3 - Small,,USD,New Jersey; U.S.A,2020-01-14,2015-04-04,1996-02-29,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001005210,http://www.suburbanpropane.com
SPHC,0.08333333333333334,False,SEP,114973,Samaritan Pharmaceuticals Inc,NYSEMKT,Y,Domestic,79586Q207 79586Q108,8731.0,Services,Services-Commercial Physical & Biological Research,,,Healthcare,Biotechnology,,,LIV,USD,Nevada; U.S.A,2018-10-16,2018-09-19,1999-04-27,2011-07-21,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001057377,
